ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,EDGAR,ALVAREZ,BAYLON,M
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NELVA,SARMIENTO,MELGAREJO,F
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,ALCALDE DISTRITAL,ELEUTERIO,SALVADOR,LEON,M
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,CASILIANO HERCULANO,ROJAS,MELGAREJO,M
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,HERMELINDA,SERRANO,ALVAREZ,F
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,PEDRO,JACINTO,PORRAS,M
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,ABEL,TOLENTINO,JULCA,M
180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,YOLA,RIVERA,JULCA,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,MARIO,BONILLA,MEZA,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,EDMUNDO,IBARRA,GOMEZ,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,EDGAR,DAVILA,MEDRANO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,MARIXSA,LIVIA,CRISTOBAL,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,ROLIM ROGELIO,CERVANTES,RIVERA,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,ISABET RAQUEL,LIVIA,VERTIZ,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ROSARIO MARIA,ARIAS,ESPINOZA,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ROSTAI,FERNANDEZ,ATENCIO,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,DANIEL,INGARUCA,HIDALGO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ALEJANDRINA,JAVIER,LIVIA,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ROGER ANTONIO,CRUZ,MEDRANO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,YOLA LIDIA,MINAYA,BALVIN,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,ALCALDE DISTRITAL,OSCAR CIRILO,RIVERA,TRUJILLO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,VICTOR ORLANDO,AYALA,CHACON,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,REYNA BERNARDINA,CELIS,INZA,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ABEL MERES,LIVIA,CORNELIO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,JENNY CHARITO,FLORES,GOMEZ,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,RODRIGO,ORIZANO,DELGADO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,ALCALDE DISTRITAL,ABELIA,HIDALGO,CHACON,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,REGIDOR DISTRITAL,GREGORIO,CRUZ,ILANZO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,REGIDOR DISTRITAL,EPIFANIO,HUAMAN,ESTRADA,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,REGIDOR DISTRITAL,VILMA,DIAZ,ARIAS,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,REGIDOR DISTRITAL,ERI,ESPINOZA,CORNELIO,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,RESTAURACION NACIONAL,REGIDOR DISTRITAL,SIMEON,MARENGO,HIDALGO,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,ALCALDE DISTRITAL,EDMUNDO AMERICO,REYES,CAPCHA,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,EFRAIN PRUDENCIO,HIDALGO,RIVAS,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,FEBE,CALIXTO,ARIAS,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,JUAN,RIVERA,PORRAS,M
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,ZENAIDA,CARHUAS,DAÑOVETIA,F
180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,PABLO,VERTIZ,GUILLERMO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,ALCALDE DISTRITAL,JOSE YABAN,MEZA,SARMIENTO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,JAIME WILDER,GOMEZ,LAZARO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,RAUL,MUÑOZ,VARGAS,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,MODESTO,YACHAS,GONZALES,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,CELIDA AGAPITA,VALENTIN,TORIBIO,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ROSA PILAR,TOMAS,JARA,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,RUSBELT APOLINARIO,TORRES,GRIJALVA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,FELIX,ATENCIO,ILDEFONSO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,HERMELINDA TEODORA,TRUJILLO,AYALA,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,TITO OSCAR,GONZALES,PORTAL,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JULIO,PACHECO,LOPEZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JUSTA,GARCIA,ROJAS,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,PABLO NAPOLEON,FERRUZO,FERNANDEZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ALIPIO JHONNY,GONZALES,POLO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,EVER WILLIAM,BERROSPI,DAGA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SEGUNDINO,VARGAS,SALAZAR,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,NERIDA LUZ,ALZAMORA,VALVERDE,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,VILY GIOVANNA,VILLENA,TORRES,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,VICTOR FRANCISCO,TORRES,JIMENEZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,ELMER,CASTAÑEDA,VARGAS,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,CATALINA,MUÑOZ,TORRES,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,LAVERIANO,JIMENEZ,RICAPA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,CARLOS ALBERTO,CHACA,MEZA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,ISABEL,TIXSE,MENDOZA,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,ALCALDE DISTRITAL,YONY,BLANCO,ALANIA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,REGIDOR DISTRITAL,RUBEN ALFREDO,AYALA,VARGAS,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,REGIDOR DISTRITAL,FREDY AGUSTIN,MENDOZA,ARENAS,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,REGIDOR DISTRITAL,ANDRES,PINTO,ATENCIO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,REGIDOR DISTRITAL,JHANET MELINDA,TORRES,SALAZAR,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MOVIMIENTO PASCO DESARROLLO,REGIDOR DISTRITAL,ERIKA LISET,ROJAS,SANCHEZ,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,ALCALDE DISTRITAL,CAYO,CONDEZO,MEZA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,EDIL CONSTANTINO,VERASTEGUI,GONZALES,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,DAULIN TITO,ESPAÑA,BLANCO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,MARITZA NELSE,GOMEZ,VELASQUEZ,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,EULOGIO,VALERIO,CABELLO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ALIANZA PERU POSIBLE,REGIDOR DISTRITAL,ZENA ISABEL,RAMOS,MARTINEZ,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,ALCALDE DISTRITAL,PONCIANO,ALEJANDRO,BERROSPI,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,REGIDOR DISTRITAL,JERONIMO,MELENDEZ,JIMENEZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,REGIDOR DISTRITAL,FELIX,GONZALES,MANCILLA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,REGIDOR DISTRITAL,ESTANISLAO,ZARATE,OSORIO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,REGIDOR DISTRITAL,ELITA ELIZABETH,HUAMAN,GRAZA,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,BLOQUE POPULAR PASCO,REGIDOR DISTRITAL,ROSARIO MARGARITA,ROJAS,PACHECO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,ALCALDE DISTRITAL,ROGER CESARIO,TAQUIRE,MELENDEZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,DAVID RUBEN,CAMPOS,SALVATIERRA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,EDILBERTO,SALGADO,AGUILAR,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,JOHAN NILTON,OSCATEGUI,MUÑOZ,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,JHENY LIZ,TENA,CASTILLO,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,ELIZABETH SABINA,GONZALES,RAMOS,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,ALCALDE DISTRITAL,FLORENTINO,ROJAS,TORRES,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,REGIDOR DISTRITAL,HAROLDO TOMAS,BERROSPI,MENDOZA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,REGIDOR DISTRITAL,WILFRED ANTONIO,DAGA,ZAVALA,M
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,REGIDOR DISTRITAL,MARIBEL,ESPINOZA,SOLIS,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,REGIDOR DISTRITAL,ALEJANDRINA,INZA,AYALA,F
180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,ACCION POPULAR,REGIDOR DISTRITAL,HILDIBRANDO,RAMOS,LAZARO,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JUAN LUIS,CHOMBO,HEREDIA,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,DAVID HUGO,PRUDENCIO,BLAS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ELEUTERIO RAUL,TRINIDAD,RAMOS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,SERAFIN,MERINO,CHICO,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NORMA ROSARIO SOLEDAD,BERMUDEZ,TIZA,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARIBEL MARICELA,CHACON,RAMOS,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,ALCALDE DISTRITAL,PELAYO,RIVERA,CHOMBO,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ELGUER FELIX,CONDOR,RAMOS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,MAXIMO,DIONISIO,ALVARADO,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ROSY MIRIAM,CARRERA,RODRIGUEZ,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,WILDER,BLAS,AGUILAR,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ADELA,AGUILAR,ESTRELLA,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,ANTONIO ALEJANDRO,HUAMAN,CARDENAS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,JUAN,SATURNO,CURI,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,MAURO,ALVARADO,AGUIRRE,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,ELMER MIGUEL,TRAVEZAÑO,TRINIDAD,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,IGNACIA,JACO,LOYA,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,VENEDICTA,TIZA,ALVARADO,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,ALCALDE DISTRITAL,CARLOS ALBERTO,CHACON,TUCTO,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,MAXIMO VALERIO,CONDOR,REQUIZ,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,GREGORIO,DIONICIO,HUAMAN,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,MAXIMO,JACO,BLAS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,RUDT BIBIANA,ALVARADO,MALPARTIDA,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,CONCERTACION EN LA REGION,REGIDOR DISTRITAL,ILDA,RAMOS,ALVARADO,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ROBHER JHOEL,RODRIGUEZ,MALPARTIDA,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JUAN CARLOS,MERA,FIGUEROA,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GROBER HERNAN,ROJAS,HINOSTROZA,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,YOLANDA FLOR,RUIZ,PEREZ,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GLADYS ROSA,ZARATE,PALOMINO,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JESICA JACKELINE,LOPEZ,CASTRO,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,ALCALDE DISTRITAL,ANTONIO,INGA,RAMOS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,REGIDOR DISTRITAL,RICARDO,SOLIS,CHACON,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,REGIDOR DISTRITAL,JOSIAS DAVID,YALICO,VALLADARES,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,REGIDOR DISTRITAL,DANIEL,ALVARADO,CARDENAS,M
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,REGIDOR DISTRITAL,JACQUELINE MARISOL,OSORIO,BONIFACIO,F
180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,UNION CARRIONINA,REGIDOR DISTRITAL,NELLY,RAMOS,GAHUALLAY,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EDGAR,BASILIO,DIEGO,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,OSWALDO,VERASTEGUI,HURTADO,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ELISABETT,RAMON,FLORES,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ROBERTO CARLOS,LASTRA,SALVADOR,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ANGEL ROLANDO,CASTILLO,VICENTE,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,SOLEDAD,SANTIAGO,AGÜERO,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,ALCALDE DISTRITAL,ANDRES,ENCARNACION,CRISTOBAL,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,GLADYS,RAMOS,CUETO,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,HECTOR,AYALA,FUSTER,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,LIDIA,ROQUE,DE LA CRUZ,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,EMILIO,MONTALVO,RAMOS,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,ALIANZA REGIONAL TODOS POR PASCO,REGIDOR DISTRITAL,ISAAC LEANDRO DEL,VALLE,RAMOS,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,EMILIO,MONTALVO,VASQUEZ,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,PEDRO,CHAVEZ,CARDENAS,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,MARIBEL DORIS,TRAVEZAÑO,GOMERO,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,MESIAS,HURTADO,CUEVA,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,MARCO ANTONIO,VENTURO,HURTADO,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,MAGALINA NANCY,CORDERO,ROSALES,F
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ELMER,BALDEON,DIEGO,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARCELINO,CORDERO,RAMOS,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ROGER PRUDENCIO,YAURI,VERASTEGUI,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MAGNO FELIX,HERMITAÑO,BENITO,M
180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LUZMILA SERAFINA,CUETO,HERMITAÑO,F
