ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,REBECA,NAVARRO,ORTEGA,F
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,GLENN,NUGKUAG,CABRERA,M
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,JUSTO FRANCISCO,JAHUIRA,GARCIA,M
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,KIARA,VALENCIA,OBLITAS,F
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,JOSE ANTONIO,AREVALO,RIVAS,M
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,ESRHOF ELEODORO ELVIS,SALVADOR,ORTIZ,M
140133,LIMA,LIMA,JESUS MARIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,RITA VIVIANA,RAMIREZ,DIAZ,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,EVANS RODOLFO,SIFUENTES,OCAÑA,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,JOSE LUIS,VILCA,VEGA,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,VICTOR RAUL,ZARATE,YNFANTES,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,EMILIANO,MUÑOZ,VERGARA,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,JOEL,TERAN,CABANILLAS,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,DELIA,SALAZAR,ARAUJO,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,EDITH BETTY,MARTINEZ,MENDOZA,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,PEDRO POMA DE,LA,CRUZ,M
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,JACQUELINE ELIZABETH,REYES,CALZADO,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,KELLY,HERRERA,QUISPE,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,BRENDA NOHEMI,CABALLERO,BUSTAMANTE,F
140134,LIMA,LIMA,INDEPENDENCIA,SOLIDARIDAD NACIONAL,REGIDOR DISTRITAL,ANDERSON RICARDO,GIL,MORA,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,LOVELL,YOMOND,VARGAS,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,MARIA DEL CARMEN VALENCIA CASAS,DE,SIMBRON,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,ALEJANDRO,CASTAÑEDA,ORTIZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,WALTER ALBINO,LLANOS,FERNANDEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,FANNY OFELIA,CHIPANA,CASTILLO,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,CARMEN MARTHA,GARCIA,CALDERON,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,RICARDO OLMEDO,ADRIANZEN,ALVAREZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,ELIODORO MARCOS,CHAVEZ,RODRIGUEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,JOSE CARLOS,MEJIA,CHAVEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,DAYANA ISABEL,GRANDEZ,SANTISTEBAN,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,ELENA GLADYS,RIVERA,CHAVEZ,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO POPULAR CRISTIANO - PPC,REGIDOR DISTRITAL,FRANCISCO HERNAN,LANDAURO,GALARRETA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,ALCALDE DISTRITAL,BENIGNO ROBERTO,CALDERON,ARONES,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,JHON ERICK,ZARATE,ALIAGA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,LADY KATHERINE,SOLANO,HERRERA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,NORMA OTILIA,BAILON,MONTORO,F
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,CARLOS ENRIQUE,ESTEBAN,GOMEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,JAIME RODOLFO,LLENQUE,BAZAN,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,EDGAR SIMEON,ESPINOZA,CADENAS,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,JULIO ALBERTO,ROSADO,UTRILLA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,RENZO RODOLFO,ALLENDE,TAUMA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,RAQUEL KARINA,PALACIOS,CALDERON,F
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,KATHERINE,AYALA,HORNA,F
140134,LIMA,LIMA,INDEPENDENCIA,PERU PATRIA SEGURA,REGIDOR DISTRITAL,CHARLY MOISES,SANCHEZ,VEGA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,ALCALDE DISTRITAL,ALFREDO,REYNAGA,RAMIREZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,GROVER FRANCISCO,TAMARA,SARMIENTO,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,ROLANDO DIETER RAMIREZ,LA,TORRE,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,JUAN MANUEL,ESCUDERO,GUILLEN,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,GILMAR ADILSON,RAMOS,FIAFILIO,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,JORGE SIMEON,ROQUE,DOMINGUEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,GUILLERMO MANUEL,SANCHEZ,VERASTEGUI,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,VICTOR MANUEL,SANDOVAL,PEÑA,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,YOSSI MAGALI,CHAVEZ,TANTALEAN,M
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,GRECIA MERCEDES,CORONADO,QUISPE,F
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,KELLY RAQUEL CASTRO DE,LA,GALA,F
140134,LIMA,LIMA,INDEPENDENCIA,PERU POSIBLE,REGIDOR DISTRITAL,SONIA HAYDEE,ASTO,GRANADOS,F
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,YURI JOSE,PANDO,FERNANDEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,WILMER ALEXANDER,FLORES,ASTORAYME,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,VIRGINIA,AIQUIPA,CHUMPITAZI,F
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,JENNY,CERRON,BARRETO,F
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ANDY ROGER,CACERES,VALVERDE,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,EDGAR DEMETRIO,SAIRE,HUAMAN,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ROGER MANUEL,QUIJANDRIA,MUÑANTE,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ROBERSON GILBERTO,IZAGUIRRE,CABALLERO,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,GLADYS,MANRIQUE,MANRIQUE,F
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,WILLIAM MAX,ACUÑA,SALAZAR,M
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,CLAUDIA PILAR,BARBA,CARRASCO,F
140134,LIMA,LIMA,INDEPENDENCIA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,SARA BETTY,OLIVARES,RODRIGUEZ,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,GREGORIO BERNARDINO,QUISPE,ALVINO,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GLADYS,BELLIDO,VEGA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ASUNCION OTILIA,ORAHULIO,ALBERTI,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,PERCY ARMANDO,VIZCARRA,YUCRA,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,TEOFILO,PIJO,PEREZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,HECTOR,CARRION,HUAMAN,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SANDRA PAOLA,DELGADO,TARAZONA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ERIKA JANINA,RODRIGUEZ,CARRION,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GIOVANNA DEL ROSARIO BENITES MOLINA,DE,NORIA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,WALTER ALFREDO,DIANDERAS,DAVALOS,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JESUS ALFONSO,FLORES,CORDOVA,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,KATTIA MYRIAM,RIVERA,ASTOCONDOR,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,LUIS ALBERTO ALVAREZ,DE,PAZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ADOLFO ELIAS,RUIZ,SOTELO,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MELISSA ELIZABETH,HERRERA,BRAMON,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,LUIS,FLORES,PORTUGAL,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,DANIEL,PINTO,ATOCCSA,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,SANTOS ROSARIO,GUTIERREZ,BARREROS,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ROSA CRISTINA DE LA,CRUZ,CATAÑO,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JUDITH NOEMI,IPARRAGUIRRE,VELARDE,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,DEYSI GLORIA,MENDOZA,COTRINA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MELCHORA REYNA,ALEJANDRO,COTRINA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,OSWALDO ADRIAN,VILLAVICENCIO,ANDONAIRE,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,AYRTON TED,CALCINE,ZAPATA,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,ALCALDE DISTRITAL,NESTOR TARSICIO,PAJUELO,CHAVARRIA,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,ARMANDO,TAPIA,EGOAVIL,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,PIO JOSE MANUEL,SUAREZ,ARENAS,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,TITO OVIDIO,ALAYO,SANCHEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,ALICIA PEREGRINA,VARGAS,QUISPE,F
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,MILAGROS,BELTRAN,MAMANI,F
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,PEREGRINA SIPRIANA CHINCHAY DE,LA,CRUZ,F
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,ALVARO ENRIQUE,SEMINARIO,PAREDES,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,CARLOS,QUIÑONES,RODRIGUEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,MARIA ANGELICA,PAREDES,FAJARDO,F
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,MARCELITA SILVIA,SALINAS,ARANDA,F
140134,LIMA,LIMA,INDEPENDENCIA,FUERZA POPULAR,REGIDOR DISTRITAL,LESLIE VANESSA,ROJAS,ESPIRITU,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,ALCALDE DISTRITAL,ROGER,CUEVA,ESCALANTE,M
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,CELIA ELENA,ROMERO,PONCE,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,FLOR MARIA,ESCALERA,TORREJON,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,ROSMY FRANCESCA,VIGO,DAVILA,M
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,WALTER,ANDRES,CHUQUIYAURI,M
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,ANA CECILIA,ORDINOLA,GARCIA,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,CELINDA NANCY,MOYA,PALOMARES,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,ADA JUDITH,CESPEDES,BUENO,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,VICTOR MANUEL,CABALLERO,PAREDES,M
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,JUAN CARLOS,LOPEZ,ZEGARRA,M
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,YOSSELINE HAZEL,ENRIQUEZ,SALINAS,F
140134,LIMA,LIMA,INDEPENDENCIA,ACCION POPULAR,REGIDOR DISTRITAL,VICENTE,SUCANTAYPE,ANAMPA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ROSA,MORALES,ORTIZ,F
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,GABRIEL ANTONIO,LINARES,FRANCIA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,JHOSELIN KATHERINE,HUERTO,ALAYA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ANA CAROLINA,GLORIA,FLORES,F
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,GISELA,MARIN,CORAL,F
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,CARLOS IVAN,PONTE,CHIPANA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,WALTER EDUARDO,CCORAHUA,CUSIPUMA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,RAUL JESUS,PEREGRINO,HUERTA,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ANDREA MARICELA,CASTAÑEDA,HUAMANI,F
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,FREDY ROLAN,MEDINA,DIAZ,M
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,MARICSA MARISOL,HERRERA,RODRIGUEZ,F
140134,LIMA,LIMA,INDEPENDENCIA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,BLADEMIR CESAR,AMAYA,LORENZO,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,EFRAIN BRUNO,SALINAS,LLACTAS,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,RONALD,DAVILA,FALCON,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,FELICIANO,BERAUN,CARMEN,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,SILVIA ELIZABETH,QUEZADA,CERDAN,F
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,VANIA SUGAR DE LA,TORRE,SALINAS,F
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,CARMELITA,GODOS,CORDOVA,F
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,GIANCARLO,CONDOR,CAPRISTANO,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,LEONIDAS,QUINTANA,CABEZAS,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,LUIS MIGUEL,MEJIA,SILVA,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,ARNALDO BENIGNO,CAPRISTANO,MARILUZ,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,HUBER FRANCISCO,AVENDAÑO,MANAY,M
140134,LIMA,LIMA,INDEPENDENCIA,DEMOCRACIA DIRECTA,REGIDOR DISTRITAL,MARILUZ ESTHER,VALVERDE,RAFAYLE,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,CECILIA,ACHAHUANCO,ESPINOZA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,ANTHONY BRAYAN ERASMO,ALEJO,HERRERA,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,ERIC PABLO,CHAVEZ,FERNANDEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,JESUS ARTURO,ALEJO,SAENZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,CESAR EDGARDO,RITUAY,MARTINEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,GABRIEL UBALDO,LOLI,TRUJILLANO,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,ANGELA MICHELY,OLACHEA,MEDINA,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,PATRICIA,DOLORIER,CONDORI,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,INGRID MAYUMI,CARHUAPOMA,ORTIZ,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,NORA MAYRA PAOLA,SANDOVAL,VALERIO,F
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,HECTOR ENRIQUE,ALEJO,SAENZ,M
140134,LIMA,LIMA,INDEPENDENCIA,PARTIDO HUMANISTA PERUANO,REGIDOR DISTRITAL,ANA MARIA,GUEVARA,ALCA,F
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,ALCALDE DISTRITAL,JOSE ELGAR,ESPEJO,CARDENAS,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,MANUEL CARSON,CHIMETA,PALACIOS,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,JUAN CARLOS,CAVERO,MUÑOZ,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,HILDA GLADIS,CUEVA,MONTALVO,F
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,RICHARD ANGEL,FABIAN,HIDALGO,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,DAVID,JANAMPA,QUISPE,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,MARIA LUISA,OMONTES,ANDRADE,F
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,ALICIA GABRIELA,OSPINAL,CHANCOS,F
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,ESTELA JESUS WONG RODRIGUEZ,DE,COLONIA,F
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,ALBERT GIANNINI,ESPIRITU,RODRIGUEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,KELVIN FELINGER,MOSCOSO,BORDA,M
140134,LIMA,LIMA,INDEPENDENCIA,UNION POR EL PERU,REGIDOR DISTRITAL,ERIK BERNARDO,CACEDA,CHACALIAZA,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,ALCALDE DISTRITAL,MARCIAL JUAN,AMARU,CHUNGUI,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,ELIZABETH,TAVARA,PANDURO,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,MARIA INES,BAZAN,TORREBLANCA,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,HILDA JAKELINE,DIAZ,SALAZAR,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,MARGARITA GASPAR RIOS,DE,MONAGO,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,JOSE EUSEBIO,TAPIA,MARTINEZ,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,LINDA SOLEDAD DE LA,CRUZ,BAYLON,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,LUIS ALEXIS,PARRA,ARANIBAR,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,CARMEN ROSA,PAREJA,RODRIGUEZ,F
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,ARTURO,REYES,CORDOVA,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,ALDAYR RICHARD,PINEDO,CAQUI,M
140134,LIMA,LIMA,INDEPENDENCIA,VAMOS PERU,REGIDOR DISTRITAL,ELIZABETH CRISTINA,CABEZAS,TAVARA,F
140135,LIMA,LIMA,EL AGUSTINO,PERU PATRIA SEGURA,ALCALDE DISTRITAL,RICHARD ROBERT,SORIA,FUERTE,M
