ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
201102,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,TEOFILO,MAMANI,PINTO,M,272.0,3.0,AYMARA,0
201102,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,PERU POSIBLE,ALCALDE DISTRITAL,MARTIN,QUISPE,CURRO,M,222.0,2.0,QUECHUA,0
201102,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,MORAL Y DESARROLLO,ALCALDE DISTRITAL,IGNACIO,QUISPE,CUEVAS,M,155.0,1.0,QUECHUA,0
201103,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,MARINO,CATACORA,TICONA,M,646.0,3.0,AYMARA,1
201103,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,JOSE,GIL,MAMANI,M,603.0,4.0,CASTELLANO,0
201103,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,PERU POSIBLE,ALCALDE DISTRITAL,LEONARDI,VASQUEZ,SUCASAIRE,M,558.0,2.0,CASTELLANO,0
201103,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,MOVIMIENTO AGRARIO PUNEÑO,ALCALDE DISTRITAL,ROBERTO,CONDORI,ALVAREZ,M,478.0,1.0,QUECHUA,0
201104,PUNO,SAN ANTONIO DE PUTINA,ANANEA,GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL,ALCALDE DISTRITAL,SAMUEL,RAMOS,QUISPE,M,630.0,1.0,QUECHUA,1
201104,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,BERNARDO,HUANCA,MAMANI,M,508.0,3.0,QUECHUA,0
201104,PUNO,SAN ANTONIO DE PUTINA,ANANEA,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,WILLIAM ESTEBAN,YAMPARA,CCAMA,M,426.0,4.0,CASTELLANO,0
201104,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JUSTO,CCAMA,HUARILLOCLLA,M,79.0,2.0,QUECHUA,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,ACCION POPULAR,ALCALDE DISTRITAL,RICARDO,FLORES,HILASACA,M,275.0,1.0,CASTELLANO,1
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,ROBER,VALDIVIA,TORO,M,183.0,7.0,CASTELLANO,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,MORAL Y DESARROLLO,ALCALDE DISTRITAL,BENITO,MAMANI,HUANCA,M,72.0,4.0,AYMARA,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,ISAAC,MAMANI,QUEA,M,63.0,6.0,AYMARA,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,PERU POSIBLE,ALCALDE DISTRITAL,GILBERTO,CUBA,VEGA,M,54.0,5.0,CASTELLANO,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL,ALCALDE DISTRITAL,JAVIER,MAMANI,ARPITA,M,53.0,3.0,AYMARA,0
201105,PUNO,SAN ANTONIO DE PUTINA,SINA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ROGELIO,VALDIVIA,MOLLINEDO,M,7.0,2.0,CASTELLANO,0
201202,PUNO,EL COLLAO,PILCUYO,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,DAVID PATRICIO,QUILLE,GOMEZ,M,3059.0,4.0,QUECHUA,1
201202,PUNO,EL COLLAO,PILCUYO,UNION POR EL PERU,ALCALDE DISTRITAL,PATRICIO,HUANACUNI,CHINO,M,2390.0,5.0,CASTELLANO,0
201202,PUNO,EL COLLAO,PILCUYO,MORAL Y DESARROLLO,ALCALDE DISTRITAL,ALBERTO,CATACHURA,VILCA,M,1541.0,1.0,CASTELLANO,0
201202,PUNO,EL COLLAO,PILCUYO,MOVIMIENTO INDEPENDIENTE UNION Y CAMBIO,ALCALDE DISTRITAL,ANTONIO,TICONA,ARO,M,918.0,2.0,QUECHUA,0
201202,PUNO,EL COLLAO,PILCUYO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,GERMAN,ATENCIO,MACHACA,M,173.0,3.0,CASTELLANO,0
201203,PUNO,EL COLLAO,SANTA ROSA,UNION POR EL PERU,ALCALDE DISTRITAL,ISMAEL,ACERO,MAMANI,M,575.0,7.0,CASTELLANO,1
201203,PUNO,EL COLLAO,SANTA ROSA,ACCION POPULAR,ALCALDE DISTRITAL,JORGE,ADUVIRI,ORDOÑEZ,M,505.0,1.0,AYMARA,0
201203,PUNO,EL COLLAO,SANTA ROSA,GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL,ALCALDE DISTRITAL,ANGEL REY,POMA,CRISPIN,M,247.0,2.0,CASTELLANO,0
201203,PUNO,EL COLLAO,SANTA ROSA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,CRUZ CARMELO,CHAMBI,ILACOPA,F,207.0,6.0,AYMARA,0
201203,PUNO,EL COLLAO,SANTA ROSA,MOVIMIENTO ANDINO SOCIALISTA,ALCALDE DISTRITAL,RICARDO,ADUVIRI,CALISAYA,M,111.0,4.0,AYMARA,0
201203,PUNO,EL COLLAO,SANTA ROSA,MORAL Y DESARROLLO,ALCALDE DISTRITAL,MIRIAN,MANDAMIENTO,PEREZ,F,92.0,3.0,CASTELLANO,0
201203,PUNO,EL COLLAO,SANTA ROSA,PERU POSIBLE,ALCALDE DISTRITAL,LEANDRO,CHAMBILLA,ZEGARRA,M,71.0,5.0,AYMARA,0
201204,PUNO,EL COLLAO,CAPASO,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,GUALBERTO,URUCHE,GUTIERREZ,M,150.0,5.0,CASTELLANO,1
201204,PUNO,EL COLLAO,CAPASO,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,ALCALDE DISTRITAL,EULARIO MODESTO,MAYTA,CCOLLO,M,115.0,2.0,QUECHUA,0
201204,PUNO,EL COLLAO,CAPASO,PERU POSIBLE,ALCALDE DISTRITAL,JUAN,TUCO,GUTIERREZ,M,102.0,4.0,CASTELLANO,0
201204,PUNO,EL COLLAO,CAPASO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CEBERINO,APAZA,GUTIERREZ,M,30.0,3.0,AYMARA,0
201204,PUNO,EL COLLAO,CAPASO,ACCION POPULAR,ALCALDE DISTRITAL,ALECXANDER,GONZALES,BLANCO,M,26.0,1.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,PERU POSIBLE,ALCALDE DISTRITAL,GUMERCINDO,NINARAQUI,CUTIPA,M,292.0,6.0,AYMARA,1
201205,PUNO,EL COLLAO,CONDURIRI,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,ANDRES,CHAVEZ,NINA,M,262.0,7.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,MORAL Y DESARROLLO,ALCALDE DISTRITAL,JUAN AURELIO,SALAMANCA,VELASCO,M,196.0,3.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,RESTAURACION NACIONAL,ALCALDE DISTRITAL,EDWIN,ZEGARRA,SANISO,M,134.0,9.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,FLORENTINO,MONTALICO,ARCAYA,M,111.0,8.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,MOVIMIENTO ANDINO SOCIALISTA,ALCALDE DISTRITAL,ANASTACIO,MONTALICO,APAZA,M,100.0,4.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL,ALCALDE DISTRITAL,ALFONSO,INCACCOÑA,MEDINA,M,99.0,2.0,CASTELLANO,0
201205,PUNO,EL COLLAO,CONDURIRI,ACCION POPULAR,ALCALDE DISTRITAL,FRANCISCO,CALLATA,PONGO,M,96.0,1.0,AYMARA,0
201205,PUNO,EL COLLAO,CONDURIRI,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,FELIPE,LAQUIHUANACO,CHOQUE,M,86.0,5.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,MORAL Y DESARROLLO,ALCALDE DISTRITAL,LEONCIO,MAMANI,POMA,M,489.0,4.0,AYMARA,1
201302,PUNO,MOHO,CONIMA,PERU POSIBLE,ALCALDE DISTRITAL,JAVIER,VILLASANTE,POMARI,M,350.0,7.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,MAXIMO,PACORICONA,APAZA,M,339.0,9.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,FULGENCIO,GOMEZ,LAYME,M,257.0,8.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,ALCALDE DISTRITAL,ANTONIO EDGAR,QUISPE,CHOQUE,M,137.0,3.0,QUECHUA,0
201302,PUNO,MOHO,CONIMA,MOVIMIENTO ANDINO SOCIALISTA,ALCALDE DISTRITAL,LUCIO,PACOMBIA,YANAPA,M,114.0,5.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,FRENTE AMPLIO DE PUNO,ALCALDE DISTRITAL,WILSON,JUAREZ,CAHUAPAZA,M,109.0,2.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,ACCION POPULAR,ALCALDE DISTRITAL,PEDRO,GUTIERREZ,CAHUAPAZA,M,77.0,1.0,CASTELLANO,0
201302,PUNO,MOHO,CONIMA,MOVIMIENTO INDEPENDIENTE UNION Y CAMBIO,ALCALDE DISTRITAL,PEDRO,CONDORI,CANAZA,M,56.0,6.0,QUECHUA,0
201303,PUNO,MOHO,TILALI,FRENTE AMPLIO DE PUNO,ALCALDE DISTRITAL,PORFIRIO,YUJRA,POMA,M,465.0,3.0,AYMARA,1
201303,PUNO,MOHO,TILALI,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,MARIO,APAZA,LARICO,M,308.0,8.0,AYMARA,0
201303,PUNO,MOHO,TILALI,RESTAURACION NACIONAL,ALCALDE DISTRITAL,JUAN,APAZA,VILCA,M,259.0,9.0,AYMARA,0
201303,PUNO,MOHO,TILALI,ACCION POPULAR,ALCALDE DISTRITAL,MAURO,YUJRA,LIMACHI,M,226.0,1.0,AYMARA,0
201303,PUNO,MOHO,TILALI,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,ALCALDE DISTRITAL,MARIO,YUJRA,CAÑAZACA,M,143.0,4.0,AYMARA,0
201303,PUNO,MOHO,TILALI,MOVIMIENTO INDEPENDIENTE UNION Y CAMBIO,ALCALDE DISTRITAL,MIGUEL ANGEL,ENRIQUEZ,HANCCO,M,93.0,7.0,CASTELLANO,0
201303,PUNO,MOHO,TILALI,MORAL Y DESARROLLO,ALCALDE DISTRITAL,SALOMON,SUCATICONA,CAÑAZACA,M,81.0,5.0,CASTELLANO,0
201303,PUNO,MOHO,TILALI,MOVIMIENTO ANDINO SOCIALISTA,ALCALDE DISTRITAL,ELOY,APAZA,LIMACHI,M,59.0,6.0,AYMARA,0
201303,PUNO,MOHO,TILALI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SABINA,BLANCO,QUISPE,F,42.0,2.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",ALCALDE DISTRITAL,RENE ORLANDO,CONDORI,COAQUIRA,M,372.0,7.0,QUECHUA,1
201304,PUNO,MOHO,HUAYRAPATA,MOVIMIENTO ANDINO SOCIALISTA,ALCALDE DISTRITAL,ALFONSO,PERALTA,CAPA,M,336.0,5.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,ALCALDE DISTRITAL,JAVIER,POMA,QUIROZ,M,279.0,3.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,AURELIO,GOMEZ,QUIROZ,M,217.0,8.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,ACCION POPULAR,ALCALDE DISTRITAL,ORLANDO,QUIROZ,PERALTA,M,148.0,1.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,MORAL Y DESARROLLO,ALCALDE DISTRITAL,CORONEL,MONROY,HUANCA,M,110.0,4.0,CASTELLANO,0
201304,PUNO,MOHO,HUAYRAPATA,PROYECTO POLITICO AQUI,ALCALDE DISTRITAL,PERCY RAYMUNDO,MAMANI,APAZA,M,98.0,6.0,AYMARA,0
201304,PUNO,MOHO,HUAYRAPATA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,RAUL ANIBAL,QUISPE,RAMOS,M,67.0,2.0,QUECHUA,0
210102,SAN MARTIN,MOYOBAMBA,CALZADA,ACCION REGIONAL,ALCALDE DISTRITAL,ELVIS,CHAVARRI,HORNA,M,954.0,1.0,CASTELLANO,1
210102,SAN MARTIN,MOYOBAMBA,CALZADA,NUEVA AMAZONIA,ALCALDE DISTRITAL,LLIMY,DIAZ,LA TORRE,M,583.0,3.0,CASTELLANO,0
210102,SAN MARTIN,MOYOBAMBA,CALZADA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,HERMAN,NAVARRO,GUERRA,M,392.0,4.0,CASTELLANO,0
210102,SAN MARTIN,MOYOBAMBA,CALZADA,FUERZA 2011,ALCALDE DISTRITAL,ONESIMO,TORRES,VILLACORTA,M,47.0,2.0,CASTELLANO,0
210103,SAN MARTIN,MOYOBAMBA,HABANA,NUEVA AMAZONIA,ALCALDE DISTRITAL,NORMAN,ZUBIATE,PORTOLLANO,M,492.0,3.0,CASTELLANO,1
210103,SAN MARTIN,MOYOBAMBA,HABANA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,WILMER,CONSTANTINO,FERNANDEZ,M,380.0,4.0,CASTELLANO,0
210103,SAN MARTIN,MOYOBAMBA,HABANA,ACCION REGIONAL,ALCALDE DISTRITAL,JOSE SANTOS,FONSECA,CIEZA,M,176.0,1.0,EXTRANJERO,0
210103,SAN MARTIN,MOYOBAMBA,HABANA,FUERZA 2011,ALCALDE DISTRITAL,EMILIO,SUAREZ,RIOS,M,77.0,2.0,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JOSE ANTONIO,BARDALEZ,DAVILA,M,1351.0,6.0,CASTELLANO,1
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TITO ARQUIMIDES,SOLANO,RODAS,M,1300.0,2.0,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,NUEVA AMAZONIA,ALCALDE DISTRITAL,MAXIMO,GARRO,HEREDIA,M,1206.0,5.0,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,FUERZA 2011,ALCALDE DISTRITAL,DEMETRIO,GALLARDO,MALCA,M,1160.0,4.0,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,ACCION REGIONAL,ALCALDE DISTRITAL,GERMAN SANTA,CRUZ,CELIZ,M,556.0,1.0,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,TAULFO,MIRES,ACUÑA,M,,,CASTELLANO,0
210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,FRENTE REGIONAL SANMARTINENSE,ALCALDE DISTRITAL,ANIBAL,GOICOCHEA,VASQUEZ,M,55.0,3.0,CASTELLANO,0
210105,SAN MARTIN,MOYOBAMBA,SORITOR,NUEVA AMAZONIA,ALCALDE DISTRITAL,JOSUE,JARA,ACUÑA,M,4534.0,2.0,CASTELLANO,1
210105,SAN MARTIN,MOYOBAMBA,SORITOR,PUEBLO AGROPECUARIO SORITORINO,ALCALDE DISTRITAL,DOSITEO,MONTENEGRO,GUEVARA,M,3697.0,4.0,CASTELLANO,0
210105,SAN MARTIN,MOYOBAMBA,SORITOR,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EVER LEVI,RIMARACHIN,SANCHEZ,M,621.0,3.0,CASTELLANO,0
210105,SAN MARTIN,MOYOBAMBA,SORITOR,ACCION REGIONAL,ALCALDE DISTRITAL,CESAR,GALLARDO,ATALAYA,M,272.0,1.0,CASTELLANO,0
210106,SAN MARTIN,MOYOBAMBA,YANTALO,ACCION REGIONAL,ALCALDE DISTRITAL,VICTOR,MONTEZA,DAVILA,M,491.0,1.0,CASTELLANO,1
210106,SAN MARTIN,MOYOBAMBA,YANTALO,NUEVA AMAZONIA,ALCALDE DISTRITAL,HERNANDO,RUIZ,PIÑA,M,304.0,4.0,CASTELLANO,0
210106,SAN MARTIN,MOYOBAMBA,YANTALO,FUERZA 2011,ALCALDE DISTRITAL,JOSE EBERARDO,CABRERA,GUEVARA,M,300.0,3.0,CASTELLANO,0
210106,SAN MARTIN,MOYOBAMBA,YANTALO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,PEPE,SOPLIN,MARIN,M,142.0,5.0,CASTELLANO,0
210106,SAN MARTIN,MOYOBAMBA,YANTALO,FONAVISTAS DEL PERU,ALCALDE DISTRITAL,EMILIO,LABAJOS,VILLACORTA,M,31.0,2.0,CASTELLANO,0
210202,SAN MARTIN,HUALLAGA,PISCOYACU,NUEVA AMAZONIA,ALCALDE DISTRITAL,JUAN,DELGADO,TALLEDO,M,905.0,4.0,CASTELLANO,1
210202,SAN MARTIN,HUALLAGA,PISCOYACU,ACCION REGIONAL,ALCALDE DISTRITAL,HORACIO,QUIROZ,ABANTO,M,711.0,1.0,CASTELLANO,0
210202,SAN MARTIN,HUALLAGA,PISCOYACU,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,LEVIN,ZAMBRANO,ANGULO,M,48.0,2.0,CASTELLANO,0
210202,SAN MARTIN,HUALLAGA,PISCOYACU,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ALDER,VARGAS,RODRIGUEZ,M,42.0,5.0,CASTELLANO,0
210202,SAN MARTIN,HUALLAGA,PISCOYACU,FUERZA 2011,ALCALDE DISTRITAL,ANGEL YSMAEL,OJEDA,AYALA,M,34.0,3.0,CASTELLANO,0
210203,SAN MARTIN,HUALLAGA,SACANCHE,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EDGAR,FONSECA,DEL CASTILLO,M,414.0,5.0,EXTRANJERO,1
210203,SAN MARTIN,HUALLAGA,SACANCHE,NUEVA AMAZONIA,ALCALDE DISTRITAL,VICTOR,MONTALVO,DELGADO,M,385.0,4.0,CASTELLANO,0
210203,SAN MARTIN,HUALLAGA,SACANCHE,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FIDENCIO,PERDOMO,RODRIGUEZ,M,150.0,2.0,CASTELLANO,0
210203,SAN MARTIN,HUALLAGA,SACANCHE,FUERZA 2011,ALCALDE DISTRITAL,LINVERIO DEL,AGUILA,RENGIFO,M,149.0,3.0,CASTELLANO,0
210203,SAN MARTIN,HUALLAGA,SACANCHE,ACCION REGIONAL,ALCALDE DISTRITAL,LINDER,GUERRA,BARDALES,M,107.0,1.0,CASTELLANO,0
210204,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,NUEVA AMAZONIA,ALCALDE DISTRITAL,FRANCISCO,YALTA,MEGO,M,258.0,3.0,CASTELLANO,1
210204,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,FUERZA 2011,ALCALDE DISTRITAL,ANSELMO,AGUIRRE,MENDOZA,M,238.0,2.0,CASTELLANO,0
210204,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MANUEL,RAMIREZ,VASQUEZ,M,46.0,1.0,CASTELLANO,0
210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,FUERZA 2011,ALCALDE DISTRITAL,JULIAN,HERNANDEZ,DIAZ,M,354.0,3.0,CASTELLANO,1
210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,ACCION REGIONAL,ALCALDE DISTRITAL,GLORIA MILAGROS,MELENDEZ,MELENDEZ,F,310.0,1.0,CASTELLANO,0
210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,WALTER,PEREZ,RENGIFO,M,283.0,2.0,CASTELLANO,0
210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,NUEVA AMAZONIA,ALCALDE DISTRITAL,SOSIMO,SOTO,TAPULLIMA,M,250.0,4.0,CASTELLANO,0
210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,WILMAN DEL,AGUILA,PEREZ,M,237.0,5.0,CASTELLANO,0
210206,SAN MARTIN,HUALLAGA,EL ESLABON,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SANTOS JUAN,ROSAS,ROSAS,M,373.0,2.0,CASTELLANO,1
210206,SAN MARTIN,HUALLAGA,EL ESLABON,NUEVA AMAZONIA,ALCALDE DISTRITAL,JOSE LEONCIO,DELGADO,TALLEDO,M,311.0,4.0,CASTELLANO,0
210206,SAN MARTIN,HUALLAGA,EL ESLABON,FUERZA 2011,ALCALDE DISTRITAL,SALUSTINO,TANTA,GUEVARA,M,252.0,3.0,CASTELLANO,0
210206,SAN MARTIN,HUALLAGA,EL ESLABON,ACCION REGIONAL,ALCALDE DISTRITAL,ROBERTH,PEREZ,LOZANO,M,197.0,1.0,CASTELLANO,0
210206,SAN MARTIN,HUALLAGA,EL ESLABON,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS ALBERTO,RUIZ,PEREZ,M,54.0,5.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,FUERZA COMUNAL,ALCALDE DISTRITAL,SEGUNDO ROGER,REATEGUI,CHUMBE,M,1060.0,4.0,CASTELLANO,1
210303,SAN MARTIN,LAMAS,BARRANQUITA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,STALIN,ANGULO,SALDAÑA,M,436.0,6.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,NUEVA AMAZONIA,ALCALDE DISTRITAL,CESAR HERNAN,SORIA,VIENA,M,379.0,5.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,YSIDRO SEGUNDO,RODRIGUEZ,CELIS,M,350.0,2.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,FUERZA 2011,ALCALDE DISTRITAL,FRANCISCO,PASHANASI,LAVY,M,177.0,3.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,PARTIDO NACIONALISTA PERUANO,ALCALDE DISTRITAL,SAMUEL,TELLO,ZAMBRANO,M,132.0,7.0,CASTELLANO,0
210303,SAN MARTIN,LAMAS,BARRANQUITA,ACCION REGIONAL,ALCALDE DISTRITAL,ROBLES,RIOS,OCMIN,M,100.0,1.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,FUERZA COMUNAL,ALCALDE DISTRITAL,CLEYDER,GUERRERO,CALDERON,M,1078.0,3.0,CASTELLANO,1
210304,SAN MARTIN,LAMAS,CAYNARACHI,NUEVA AMAZONIA,ALCALDE DISTRITAL,DARWIN,REATEGUI,AGUILAR,M,825.0,4.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,WAGNER,RIOJA,IÑAPI,M,547.0,1.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,FUERZA 2011,ALCALDE DISTRITAL,RENE,NAMAY,RAMIREZ,M,275.0,2.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,PARTIDO NACIONALISTA PERUANO,ALCALDE DISTRITAL,ABIMAEL EDEN,GAMONAL,CORREA,M,272.0,6.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,TEODOLINDA,PINEDO,VELA,F,97.0,5.0,CASTELLANO,0
210304,SAN MARTIN,LAMAS,CAYNARACHI,PERU POSIBLE,ALCALDE DISTRITAL,RIDER,RIOJA,HUANSI,M,63.0,7.0,CASTELLANO,0
210305,SAN MARTIN,LAMAS,CUÑUMBUQUI,FUERZA COMUNAL,ALCALDE DISTRITAL,PERCY,TRIGOZO,SANCHEZ,M,612.0,1.0,CASTELLANO,1
210305,SAN MARTIN,LAMAS,CUÑUMBUQUI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS CEIN,SANCHEZ,LOPEZ,M,503.0,3.0,CASTELLANO,0
210305,SAN MARTIN,LAMAS,CUÑUMBUQUI,NUEVA AMAZONIA,ALCALDE DISTRITAL,JOSE LUIS,SANCHEZ,DAVILA,M,491.0,2.0,CASTELLANO,0
210306,SAN MARTIN,LAMAS,PINTO RECODO,FUERZA COMUNAL,ALCALDE DISTRITAL,MAY,DIAZ,PEREZ,F,1061.0,2.0,CASTELLANO,1
210306,SAN MARTIN,LAMAS,PINTO RECODO,NUEVA AMAZONIA,ALCALDE DISTRITAL,EUFRACIO,PEREZ,PEREZ,M,1007.0,4.0,CASTELLANO,0
210306,SAN MARTIN,LAMAS,PINTO RECODO,PARTIDO NACIONALISTA PERUANO,ALCALDE DISTRITAL,FELIPE,TORRES,ZUMAETA,M,681.0,6.0,CASTELLANO,0
210306,SAN MARTIN,LAMAS,PINTO RECODO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MELQUIADES,DIAZ,SALDAÑA,M,253.0,1.0,CASTELLANO,0
210306,SAN MARTIN,LAMAS,PINTO RECODO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,GOETHE,ANGULO,GONZALEZ,M,210.0,5.0,CASTELLANO,0
210306,SAN MARTIN,LAMAS,PINTO RECODO,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,JULIO,GUEVARA,URIARTE,M,91.0,3.0,CASTELLANO,0
