ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
140732,LIMA,YAUYOS,PUTINZA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,ADELMO FERRAND,QUISPE,ROJAS,M,221.0,2.0,QUECHUA,0
140732,LIMA,YAUYOS,PUTINZA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,PEDRO AGUSTIN,SAMANIEGO,SALVADOR,M,123.0,3.0,CASTELLANO,0
140732,LIMA,YAUYOS,PUTINZA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,EDGARDO,SALVADOR,ALCALA,M,38.0,1.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,EDUARDO JUSTINIANO,SANABRIA,QUISPE,M,244.0,1.0,CASTELLANO,1
140733,LIMA,YAUYOS,CATAHUASI,PATRIA JOVEN,ALCALDE DISTRITAL,JOSIAS SERGIO,LUCIANI,MATEO,M,234.0,7.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,YOYIN PERCY,ROJAS,ARIZAPANA,M,158.0,2.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,FUERZA REGIONAL,ALCALDE DISTRITAL,FREDY MARIO,ESPINOZA,ASCENCIO,M,146.0,4.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,FUERZA POPULAR,ALCALDE DISTRITAL,IRENIO,JESUSI,DE LA CRUZ,M,107.0,3.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,MOVIMIENTO REGIONAL JUSTICIA Y CAPACIDAD,ALCALDE DISTRITAL,NOE,MATOS,SAAVEDRA,F,24.0,5.0,CASTELLANO,0
140733,LIMA,YAUYOS,CATAHUASI,PERU POSIBLE,ALCALDE DISTRITAL,ROMEL,CHUQUISPUMA,ZANABRIA,M,13.0,8.0,QUECHUA,0
140733,LIMA,YAUYOS,CATAHUASI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,AYDE IRENE,YAURI,BARRIOS,F,12.0,6.0,CASTELLANO,0
140802,LIMA,HUARAL,ATAVILLOS ALTO,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,CESAR AUGUSTO,LICETA,QUISPE,M,267.0,2.0,CASTELLANO,1
140802,LIMA,HUARAL,ATAVILLOS ALTO,PATRIA JOVEN,ALCALDE DISTRITAL,MARTHA ISABEL,BALDEON,REMUZGO,F,101.0,4.0,CASTELLANO,0
140802,LIMA,HUARAL,ATAVILLOS ALTO,FUERZA REGIONAL,ALCALDE DISTRITAL,ABRAHAM LUCIANO,CASTILLO,LLUQUE,M,87.0,3.0,CASTELLANO,0
140802,LIMA,HUARAL,ATAVILLOS ALTO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MARCELINO,FLORIANO,BUENO,M,65.0,1.0,CASTELLANO,0
140802,LIMA,HUARAL,ATAVILLOS ALTO,PERU POSIBLE,ALCALDE DISTRITAL,ELEAZAR,CASTILLO,LADERA,M,31.0,5.0,CASTELLANO,0
140803,LIMA,HUARAL,ATAVILLOS BAJO,FUERZA REGIONAL,ALCALDE DISTRITAL,CESAR LUIS,BAUTISTA,FLORENTINI,M,329.0,4.0,CASTELLANO,1
140803,LIMA,HUARAL,ATAVILLOS BAJO,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,DAVID CARLOS,POMA,VEGA,M,171.0,2.0,CASTELLANO,0
140803,LIMA,HUARAL,ATAVILLOS BAJO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,HUBER,FELIX,DAMIAN,M,119.0,1.0,CASTELLANO,0
140803,LIMA,HUARAL,ATAVILLOS BAJO,PATRIA JOVEN,ALCALDE DISTRITAL,MARCO ANTONIO,CELEDONIO,DE LA CRUZ,M,53.0,5.0,CASTELLANO,0
140803,LIMA,HUARAL,ATAVILLOS BAJO,PERU POSIBLE,ALCALDE DISTRITAL,ROGELIO,SALAS,CARO,M,38.0,6.0,CASTELLANO,0
140803,LIMA,HUARAL,ATAVILLOS BAJO,FUERZA POPULAR,ALCALDE DISTRITAL,MEISER JOSE,SALAS,CONTRERAS,M,9.0,3.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,PEDRO FELIX,SALGUERO,DULANTO,M,1976.0,3.0,CASTELLANO,1
140804,LIMA,HUARAL,AUCALLAMA,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,JOSE ANTONIO,EUSTAQUIO,FERNANDEZ,M,1688.0,11.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,PATRIA JOVEN,ALCALDE DISTRITAL,CESAR EMILIO,BALCAZAR,LABRIN,M,1455.0,9.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MARCIAL,VEGA,LOSTAUNAU,M,809.0,1.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,JUAN ALBERTO,NAVARRO,HUAMAN,M,356.0,2.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,FUERZA REGIONAL,ALCALDE DISTRITAL,VICTOR RAUL,SEGURA,ESPINOZA,M,283.0,5.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,PEDRO PABLO,BADAJOZ,JERI,M,275.0,7.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,FUERZA POPULAR,ALCALDE DISTRITAL,VICENTE,NARVARTE,LLANOS,M,268.0,4.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,PERU POSIBLE,ALCALDE DISTRITAL,JOSE LUIS,MARTINEZ,LAY,M,131.0,10.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,MOVIMIENTO REGIONAL JUSTICIA Y CAPACIDAD,ALCALDE DISTRITAL,EUGENIA,VALVERDE,ROLDAN,F,45.0,6.0,CASTELLANO,0
140804,LIMA,HUARAL,AUCALLAMA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CESAR RUBEN,MORAN,GUARDAMINO,M,39.0,8.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,PATRIA JOVEN,ALCALDE DISTRITAL,JUAN ALBERTO,ALVAREZ,ANDRADE,M,9738.0,9.0,CASTELLANO,1
140805,LIMA,HUARAL,CHANCAY,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,DOMITILA AURORA,DULANTO,DE BALTA,F,9350.0,3.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,FUERZA POPULAR,ALCALDE DISTRITAL,ROSA AMELIA,CAYCHO,DULANTO,F,3838.0,4.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,ACCION POPULAR,ALCALDE DISTRITAL,RICARDO FERNANDO,TOSCANO,POLO,M,2103.0,1.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TEODORO,CASTRO,CONTRERAS,M,1369.0,2.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,EUGENIO PROSPERO,BRITO,CASTRO,M,1237.0,10.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,FUERZA REGIONAL,ALCALDE DISTRITAL,NERIDA ODALIS,SERRATTE,MEDINA,F,937.0,5.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,INOCENTE ISMAEL,TORRES,TAFUR,M,655.0,7.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ESTEBAN MARIN,SEVILLA,VARAS,M,130.0,8.0,CASTELLANO,0
140805,LIMA,HUARAL,CHANCAY,MOVIMIENTO REGIONAL JUSTICIA Y CAPACIDAD,ALCALDE DISTRITAL,YOLANDA,ARELLANO,DAMIAN,F,88.0,6.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,PATRIA JOVEN,ALCALDE DISTRITAL,FLORENCIO ISAIAS,CALDERON,PARIASCA,M,566.0,8.0,CASTELLANO,1
140806,LIMA,HUARAL,IHUARI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FELIX HERNAN,CHOQUE,JACOBO,M,434.0,2.0,QUECHUA,0
140806,LIMA,HUARAL,IHUARI,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,ESTEBAN MAXIMO,YANAC,ORENCIO,M,185.0,4.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,ELMER EDGAR,CALDERON,CARRASCO,M,155.0,7.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,ABEL ROSENDO,PAUCAR,SOTO,M,114.0,10.0,QUECHUA,0
140806,LIMA,HUARAL,IHUARI,ACCION POPULAR,ALCALDE DISTRITAL,LEDGAR,FERNANDEZ,MOYA,M,105.0,1.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,FUERZA REGIONAL,ALCALDE DISTRITAL,JUAN FRANCISCO,CARRASCO,FELIX,M,68.0,6.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,FUERZA POPULAR,ALCALDE DISTRITAL,PROSPERO JHEEISSON,RAMON,SUSANIBAR,M,54.0,5.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,FRANCISCO SATURNINO,RICAPA,CARRASCO,M,6.0,3.0,CASTELLANO,0
140806,LIMA,HUARAL,IHUARI,PERU POSIBLE,ALCALDE DISTRITAL,HENRRY HECTOR,BUITRON,ALZAMORA,M,4.0,9.0,CASTELLANO,0
140807,LIMA,HUARAL,LAMPIAN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JULIO,CIRIACO,URBANO,M,165.0,1.0,CASTELLANO,1
140807,LIMA,HUARAL,LAMPIAN,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,AMADEO FELIX,MELCHOR,HIGINIO,M,152.0,2.0,CASTELLANO,0
140807,LIMA,HUARAL,LAMPIAN,PERU POSIBLE,ALCALDE DISTRITAL,VILMER,MALQUICHAGUA,RODRIGUEZ,M,108.0,6.0,CASTELLANO,0
140807,LIMA,HUARAL,LAMPIAN,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,ALEJANDRO PERON,ROJAS,PARIASCA,M,51.0,4.0,CASTELLANO,0
140807,LIMA,HUARAL,LAMPIAN,PATRIA JOVEN,ALCALDE DISTRITAL,JORGE LUIS DE LA,CRUZ,PONCE,M,42.0,5.0,CASTELLANO,0
140807,LIMA,HUARAL,LAMPIAN,FUERZA POPULAR,ALCALDE DISTRITAL,VICTORIA MERY,GUZMAN,VALVERDE,F,33.0,3.0,CASTELLANO,0
140808,LIMA,HUARAL,PACARAOS,PERU POSIBLE,ALCALDE DISTRITAL,LUIS ALBERTO,QUINTANA,MENDOZA,M,199.0,5.0,CASTELLANO,1
140808,LIMA,HUARAL,PACARAOS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,ARTURO FELIPE,SARMIENTO,VERASTEGUI,M,122.0,2.0,CASTELLANO,0
140808,LIMA,HUARAL,PACARAOS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TITO SILVANO,NAUPA,VILCAS,M,106.0,1.0,CASTELLANO,0
140808,LIMA,HUARAL,PACARAOS,FUERZA POPULAR,ALCALDE DISTRITAL,FORTUNATO,BARDALES,QUINTANA,M,57.0,3.0,CASTELLANO,0
140808,LIMA,HUARAL,PACARAOS,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,JOSE ANSELMO,AVENDAÑO,NAUPARI,M,39.0,6.0,CASTELLANO,0
140808,LIMA,HUARAL,PACARAOS,FUERZA REGIONAL,ALCALDE DISTRITAL,ALBERTICO NOLIO,QUINTANA,MELENDEZ,M,14.0,4.0,CASTELLANO,0
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,PATRIA JOVEN,ALCALDE DISTRITAL,LEONCIO GENARO,ESPINOZA,HERRERA,M,222.0,5.0,CASTELLANO,1
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,FUERZA REGIONAL,ALCALDE DISTRITAL,JESUS AUGURIO,NAVARRO,CAMARGO,M,161.0,3.0,CASTELLANO,0
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,MAXIMO ADRIAN,ESPINOZA,ARROYO,M,148.0,2.0,CASTELLANO,0
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TEODOCIO,AMBROSIO,OSORIO,M,68.0,1.0,CASTELLANO,0
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,FREDDY,JURADO,REMICIO,M,49.0,6.0,CASTELLANO,0
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,MOVIMIENTO REGIONAL JUSTICIA Y CAPACIDAD,ALCALDE DISTRITAL,DORIS LIVYS,TORRES,CORDOVA,F,15.0,4.0,CASTELLANO,0
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,MARCELO PRIMITIVO,CASTRO,VILCACHAGUA,M,220.0,4.0,CASTELLANO,1
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,FUERZA POPULAR,ALCALDE DISTRITAL,JUANA EUDELIA,MORALES,DE MALPARTIDA,F,164.0,2.0,CASTELLANO,0
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ELVIS TEOFILO,MEDINA,DEGOLLAR,M,27.0,1.0,CASTELLANO,0
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,YSMAEL FERNANDO,MEDINA,DEGOLLAR,M,23.0,3.0,CASTELLANO,0
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,RAMIRO LUIS,FERNANDEZ,SOTO,M,115.0,1.0,CASTELLANO,1
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,WILIAM VALENTIN,PAEZ,PAEZ,M,87.0,2.0,CASTELLANO,0
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,PATRIA JOVEN,ALCALDE DISTRITAL,DAGO ROLAND,HERRERA,GRIJALVA,M,54.0,5.0,CASTELLANO,0
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,PERU POSIBLE,ALCALDE DISTRITAL,JUAN ELEODORO,TORRES,BARRIENTOS,M,21.0,6.0,CASTELLANO,0
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,FUERZA REGIONAL,ALCALDE DISTRITAL,FERNANDO JOSELITO,TUPIA,FERNANDEZ,M,16.0,3.0,CASTELLANO,0
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,ENRIQUE JOEL,LICETA,PAEZ,M,2.0,4.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,FUERZA POPULAR,ALCALDE DISTRITAL,ANDRES GABRIEL,DOROTEO,CUADROS,M,0.0,4.0,CASTELLANO,1
140812,LIMA,HUARAL,SUMBILCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,GUILLERMO,CRISOSTOMO,BALDEON,M,0.0,1.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,PERU POSIBLE,ALCALDE DISTRITAL,MILAGROS GIOVANNA,DURAND,SANCHEZ,F,0.0,8.0,EXTRANJERO,0
140812,LIMA,HUARAL,SUMBILCA,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,NESTOR,SANTOS,HINOSTROZA,M,0.0,9.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,VICTOR RAUL,ESPINOZA,RONDON,M,0.0,6.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,FUERZA REGIONAL,ALCALDE DISTRITAL,VICTOR DELFIN,ALONSO,SANCHEZ,M,0.0,5.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,SANTOS MIGUEL,VILCACHAGUA,DE LA CRUZ,M,0.0,2.0,QUECHUA,0
140812,LIMA,HUARAL,SUMBILCA,PATRIA JOVEN,ALCALDE DISTRITAL,JUDIT NANCI,ROJAS,DE LA CRUZ,F,0.0,7.0,CASTELLANO,0
140812,LIMA,HUARAL,SUMBILCA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,AGURTO ARBITZ,ALVAREZ,POMA,M,0.0,3.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,FERNANDO FLORIANO,ALVARADO,MORENO,M,3753.0,2.0,CASTELLANO,1
140902,LIMA,BARRANCA,PARAMONGA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,JAIME HUMBERTO,ABAD,HARO,M,2898.0,4.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,PATRIA JOVEN,ALCALDE DISTRITAL,ROBERTO MANUEL,DIAZ,DE LA CRUZ,M,1612.0,9.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,VAMOS PERU,ALCALDE DISTRITAL,ELIZABETH MERCEDES,VARA,CASTRO,F,1364.0,15.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,UNION POR EL PERU,ALCALDE DISTRITAL,JOSE DOMINGO,ORTEGA,NARVAEZ,M,540.0,14.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,FUERZA POPULAR,ALCALDE DISTRITAL,TEODORO EUTEMIO,MINAYA,MENDOZA,M,514.0,5.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,LENIN LUPERCIO,SANCHEZ,DIAZ,M,453.0,13.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,NELLY LUZ,CERVANTES,DE VIGIL,F,418.0,8.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,DARIA,ROMERO,RIVERA,F,271.0,12.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,PLAN PARAMONGA LIBERATE ACCIONA MUJER,ALCALDE DISTRITAL,ELSA ELIZABETH,HEIGHES,JAUREGUI,F,252.0,10.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,JESUS EDUARDO,CHERREPANO,ULLOA,M,231.0,7.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,ACCION POPULAR,ALCALDE DISTRITAL,TEOBALDO,CADILLO,ORTEGA,M,223.0,1.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,FUERZA REGIONAL,ALCALDE DISTRITAL,MIRIAN TIRZA,GIRALDO,NIVIN,F,219.0,6.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,VICTORIANO,SANCHEZ,RODRIGUEZ,M,123.0,3.0,CASTELLANO,0
140902,LIMA,BARRANCA,PARAMONGA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,GUILLERMO,TENORIO,PAJUELO,M,98.0,11.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,CARLOS ENRIQUE,PADUA,POPAYAN,M,2001.0,2.0,CASTELLANO,1
140903,LIMA,BARRANCA,PATIVILCA,FUERZA REGIONAL,ALCALDE DISTRITAL,JOSE ERNESTO,GODO,SARMIENTO,M,1746.0,6.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,JUAN BENITO,ASENCIO,ARAINGA,M,1331.0,4.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,FUERZA POPULAR,ALCALDE DISTRITAL,WILFREDO VALERIANO,MENDOZA,HUERTA,M,1317.0,5.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,JULIO CESAR,TABOADA,CRUZ,M,1240.0,10.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,PATRIA JOVEN,ALCALDE DISTRITAL,CARLOS MICHELL,RIVERA,BAZALAR,M,1191.0,9.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,ACCION POPULAR,ALCALDE DISTRITAL,ULDARICO BALDOMERO,CASTILLO,RAMOS,M,448.0,1.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,UNION POR EL PERU,ALCALDE DISTRITAL,RAUL FRANCISCO,TRUJILLO,AGURTO,M,261.0,11.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,MARTHA ELIZABETH,SANTIAGO,REYES,F,100.0,7.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,JORGE ROBERTO,FLORES,ASENCIOS,M,58.0,8.0,CASTELLANO,0
140903,LIMA,BARRANCA,PATIVILCA,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,JUAN,ESPINOZA,RAMIREZ,M,33.0,3.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JULIAN DAVID,NISHIJIMA,VILLAVICENCIO,M,3662.0,2.0,CASTELLANO,1
140904,LIMA,BARRANCA,SUPE,VAMOS PERU,ALCALDE DISTRITAL,JUAN CARLOS,ALBUJAR,PEREYRA,M,2152.0,13.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,COLECTIVO CIUDADANO CONFIANZA PERU,ALCALDE DISTRITAL,CARLOS MIGUEL,BRAGAYRAC,SIMS,M,1672.0,3.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,WALDO ALFREDO,NUÑEZ,DIAZ,M,960.0,4.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,FUERZA POPULAR,ALCALDE DISTRITAL,NESTOR JAVIER,GARCIA,ALZAMORA,M,912.0,5.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,SIEMPRE UNIDOS,ALCALDE DISTRITAL,ANIBAL RAFAEL,PAUCAR,MAGUIÑA,M,568.0,11.0,QUECHUA,0
140904,LIMA,BARRANCA,SUPE,ALEGRIA Y ESPERANZA,ALCALDE DISTRITAL,MAXIMO ENRIQUE,BAZALAR,NUÑEZ,M,479.0,1.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,FUERZA REGIONAL,ALCALDE DISTRITAL,MOISES,PAUCAR,GONZALES,M,377.0,6.0,QUECHUA,0
140904,LIMA,BARRANCA,SUPE,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,EDY VALERIANO,VARAS,CADILLO,M,308.0,8.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,ORGANIZACION POLITICA NACIONALISTA CAMBIEMOS SUPE,ALCALDE DISTRITAL,ALBINO ALEJANDRO,GOMEZ,JARA,M,283.0,7.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,RESTAURACION NACIONAL,ALCALDE DISTRITAL,LUIS ALBERTO,SOSA,HIDALGO,M,202.0,10.0,CASTELLANO,0
140904,LIMA,BARRANCA,SUPE,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,LUCIA MARLENI,FONSECA,TABOADA,F,169.0,9.0,EXTRANJERO,0
140904,LIMA,BARRANCA,SUPE,UNION POR EL PERU,ALCALDE DISTRITAL,PEDRO ANTONIO,APARCANA,LEGUA,M,96.0,12.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,FUERZA POPULAR,ALCALDE DISTRITAL,DIEGO CHARLIE,BLAS,MORALES,M,1304.0,5.0,CASTELLANO,1
140905,LIMA,BARRANCA,SUPE PUERTO,SIEMPRE UNIDOS,ALCALDE DISTRITAL,OSCAR EFRAIN,MORAN,GARCIA,M,1225.0,10.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,ALCALDE DISTRITAL,DENNIS VICENTE,SANCHEZ,MAGUIÑA,M,986.0,3.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,PATRIA JOVEN,ALCALDE DISTRITAL,EVEDARDO,VITONERA,HERRERA,M,619.0,9.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,VICTOR MARTIN,CASTILLO,ACUÑA,M,516.0,4.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JUAN GABRIEL,CHAVEZ,HEREDIA,M,330.0,2.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,ALCALDE DISTRITAL,MIGUEL ANGEL,CABELLO,ALDAVE,M,250.0,7.0,CASTELLANO,0
140905,LIMA,BARRANCA,SUPE PUERTO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,WENCESLAO JAVIER,VILCA,LUCAS,M,249.0,8.0,QUECHUA,0
140905,LIMA,BARRANCA,SUPE PUERTO,FUERZA REGIONAL,ALCALDE DISTRITAL,JUAN ALBERTO,TAMARIZ,TORRES,M,179.0,6.0,CASTELLANO,0
